"LOCATION,""INDICATOR"",""SUBJECT"",""MEASURE"",""FREQUENCY"",""TIME"",""Value"",""Flag Codes"""
"CHN,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""2020-04"",92.08691,"
"CHN,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""2020-05"",95.56362,"
"CHN,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""2020-06"",97.4019,"
"CHN,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""2020-07"",99.17856,"
"CHN,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""2020-08"",100.8375,"
"CHN,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""2020-09"",101.3681,"
"CHN,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""2020-10"",101.8196,"
"CHN,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""2020-11"",102.1825,"
"CHN,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""2020-12"",102.4181,"
"CHN,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""2021-01"",102.5237,"
"CHN,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""2021-02"",102.5042,"
"CHN,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""2021-03"",102.3859,"
"CHN,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""2021-04"",102.1765,"
"CHN,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""2021-05"",101.8941,"
"CHN,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""2021-06"",101.551,"
"CHN,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""2021-07"",101.1588,"
"CHN,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""2021-08"",100.7337,"
"CHN,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""2021-09"",100.3088,"
"CHN,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""2021-10"",99.93011,"
"CHN,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""2021-11"",99.62492,"
"CHN,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""2021-12"",99.36533,"
"CHN,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""2022-01"",99.13251,"
"CHN,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""2022-02"",98.92693,"
"CHN,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""2022-03"",98.7549,"
"CHN,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""2022-04"",98.60442,"
"CHN,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""2022-05"",98.48743,"
"CHN,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""2022-06"",98.40514,"
"CHN,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""2022-07"",98.35408,"
"CHN,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""2022-08"",98.34721,"
"CHN,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""2022-09"",98.39128,"
"CHN,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""2022-10"",98.49604,"
"CHN,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""2022-11"",98.67527,"
"CHN,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""2022-12"",98.91364,"
"CHN,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""2023-01"",99.18893,"
"CHN,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""2023-02"",99.49221,"
"CHN,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""2023-03"",99.78377,"
"CHN,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""2023-04"",100.0405,"
"CHN,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""2023-05"",100.2816,"
"CHN,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""2023-06"",100.5274,"
"CHN,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""2023-07"",100.7803,"
"BRA,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1989-01"",99.92827,"
"BRA,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1989-02"",100.1579,"
"BRA,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1989-03"",100.385,"
"BRA,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1989-04"",100.5536,"
"BRA,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1989-05"",100.6118,"
"BRA,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1989-06"",100.5582,"
"BRA,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1989-07"",100.4049,"
"BRA,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1989-08"",100.1788,"
"BRA,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1989-09"",99.90003,"
"BRA,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1989-10"",99.59937,"
"BRA,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1989-11"",99.31537,"
"BRA,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1989-12"",99.08041,"
"BRA,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1990-01"",98.92886,"
"BRA,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1990-02"",98.88729,"
"BRA,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1990-03"",98.94405,"
"BRA,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1990-04"",99.07096,"
"BRA,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1990-05"",99.22742,"
"BRA,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1990-06"",99.37364,"
"BRA,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1990-07"",99.47599,"
"BRA,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1990-08"",99.51009,"
"BRA,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1990-09"",99.50685,"
"BRA,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1990-10"",99.5102,"
"BRA,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1990-11"",99.55751,"
"BRA,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1990-12"",99.6442,"
"BRA,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1991-01"",99.75464,"
"BRA,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1991-02"",99.86499,"
"BRA,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1991-03"",99.94384,"
"BRA,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1991-04"",99.95564,"
"BRA,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1991-05"",99.86153,"
"BRA,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1991-06"",99.6576,"
"BRA,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1991-07"",99.34874,"
"BRA,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1991-08"",98.95107,"
"BRA,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1991-09"",98.53159,"
"BRA,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1991-10"",98.16631,"
"BRA,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1991-11"",97.91631,"
"BRA,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1991-12"",97.79003,"
"BRA,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1992-01"",97.78542,"
"BRA,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1992-02"",97.88503,"
"BRA,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1992-03"",98.03865,"
"BRA,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1992-04"",98.1959,"
"BRA,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1992-05"",98.31987,"
"BRA,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1992-06"",98.41878,"
"BRA,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1992-07"",98.51113,"
"BRA,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1992-08"",98.62566,"
"BRA,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1992-09"",98.77435,"
"BRA,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1992-10"",98.96349,"
"BRA,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1992-11"",99.19117,"
"BRA,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1992-12"",99.42625,"
"BRA,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1993-01"",99.63268,"
"BRA,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1993-02"",99.78624,"
"BRA,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1993-03"",99.87833,"
"BRA,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1993-04"",99.91315,"
"BRA,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1993-05"",99.90411,"
"BRA,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1993-06"",99.8725,"
"BRA,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1993-07"",99.84283,"
"BRA,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1993-08"",99.83853,"
"BRA,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1993-09"",99.87328,"
"BRA,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1993-10"",99.95806,"
"BRA,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1993-11"",100.098,"
"BRA,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1993-12"",100.2719,"
"BRA,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1994-01"",100.4567,"
"BRA,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1994-02"",100.6323,"
"BRA,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1994-03"",100.7908,"
"BRA,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1994-04"",100.9261,"
"BRA,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1994-05"",101.0363,"
"BRA,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1994-06"",101.1393,"
"BRA,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1994-07"",101.2426,"
"BRA,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1994-08"",101.3347,"
"BRA,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1994-09"",101.3878,"
"BRA,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1994-10"",101.3689,"
"BRA,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1994-11"",101.2535,"
"BRA,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1994-12"",101.0383,"
"BRA,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1995-01"",100.7282,"
"BRA,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1995-02"",100.3352,"
"BRA,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1995-03"",99.90073,"
"BRA,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1995-04"",99.46693,"
"BRA,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1995-05"",99.06702,"
"BRA,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1995-06"",98.73363,"
"BRA,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1995-07"",98.49815,"
"BRA,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1995-08"",98.3707,"
"BRA,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1995-09"",98.34032,"
"BRA,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1995-10"",98.38612,"
"BRA,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1995-11"",98.4875,"
"BRA,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1995-12"",98.64206,"
"BRA,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1996-01"",98.84032,"
"BRA,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1996-02"",99.06729,"
"BRA,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1996-03"",99.30273,"
"BRA,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1996-04"",99.53236,"
"BRA,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1996-05"",99.74125,"
"BRA,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1996-06"",99.91857,"
"BRA,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1996-07"",100.0585,"
"BRA,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1996-08"",100.1589,"
"BRA,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1996-09"",100.2476,"
"BRA,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1996-10"",100.3492,"
"BRA,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1996-11"",100.4748,"
"BRA,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1996-12"",100.6166,"
"BRA,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1997-01"",100.7568,"
"BRA,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1997-02"",100.8665,"
"BRA,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1997-03"",100.9381,"
"BRA,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1997-04"",100.9624,"
"BRA,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1997-05"",100.9268,"
"BRA,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1997-06"",100.8332,"
"BRA,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1997-07"",100.6821,"
"BRA,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1997-08"",100.4757,"
"BRA,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1997-09"",100.2113,"
"BRA,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1997-10"",99.88823,"
"BRA,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1997-11"",99.51954,"
"BRA,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1997-12"",99.16493,"
"BRA,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1998-01"",98.88872,"
"BRA,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1998-02"",98.73568,"
"BRA,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1998-03"",98.67491,"
"BRA,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1998-04"",98.64406,"
"BRA,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1998-05"",98.57683,"
"BRA,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1998-06"",98.43246,"
"BRA,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1998-07"",98.19338,"
"BRA,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1998-08"",97.87502,"
"BRA,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1998-09"",97.54173,"
"BRA,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1998-10"",97.28794,"
"BRA,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1998-11"",97.18245,"
"BRA,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1998-12"",97.23181,"
"BRA,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1999-01"",97.41624,"
"BRA,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1999-02"",97.71163,"
"BRA,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1999-03"",98.10307,"
"BRA,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1999-04"",98.55797,"
"BRA,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1999-05"",99.02934,"
"BRA,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1999-06"",99.4567,"
"BRA,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1999-07"",99.80502,"
"BRA,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1999-08"",100.0617,"
"BRA,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1999-09"",100.2474,"
"BRA,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1999-10"",100.3802,"
"BRA,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1999-11"",100.4796,"
"BRA,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""1999-12"",100.5712,"
"BRA,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""2000-01"",100.6717,"
"BRA,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""2000-02"",100.793,"
"BRA,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""2000-03"",100.9257,"
"BRA,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""2000-04"",101.058,"
"BRA,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""2000-05"",101.1868,"
"BRA,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""2000-06"",101.2939,"
"BRA,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""2000-07"",101.3478,"
"BRA,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""2000-08"",101.3254,"
"BRA,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""2000-09"",101.2388,"
"BRA,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""2000-10"",101.1111,"
"BRA,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""2000-11"",100.9673,"
"BRA,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""2000-12"",100.8238,"
"BRA,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""2001-01"",100.6715,"
"BRA,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""2001-02"",100.4788,"
"BRA,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""2001-03"",100.2161,"
"BRA,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""2001-04"",99.8664,"
"BRA,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""2001-05"",99.4278,"
"BRA,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""2001-06"",98.9395,"
"BRA,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""2001-07"",98.47903,"
"BRA,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""2001-08"",98.14168,"
"BRA,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""2001-09"",97.98583,"
"BRA,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""2001-10"",98.02795,"
"BRA,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""2001-11"",98.23621,"
"BRA,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""2001-12"",98.5362,"
"BRA,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""2002-01"",98.84974,"
"BRA,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""2002-02"",99.11378,"
"BRA,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""2002-03"",99.29559,"
"BRA,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""2002-04"",99.37989,"
"BRA,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""2002-05"",99.36658,"
"BRA,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""2002-06"",99.28409,"
"BRA,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""2002-07"",99.17921,"
"BRA,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""2002-08"",99.09917,"
"BRA,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""2002-09"",99.06989,"
"BRA,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""2002-10"",99.07715,"
"BRA,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""2002-11"",99.08858,"
"BRA,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""2002-12"",99.04356,"
"BRA,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""2003-01"",98.90761,"
"BRA,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""2003-02"",98.69958,"
"BRA,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""2003-03"",98.48137,"
"BRA,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""2003-04"",98.30811,"
"BRA,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""2003-05"",98.20773,"
"BRA,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""2003-06"",98.22549,"
"BRA,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""2003-07"",98.41195,"
"BRA,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""2003-08"",98.78998,"
"BRA,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""2003-09"",99.30868,"
"BRA,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""2003-10"",99.86311,"
"BRA,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""2003-11"",100.3443,"
"BRA,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""2003-12"",100.6776,"
"BRA,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""2004-01"",100.8518,"
"BRA,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""2004-02"",100.8971,"
"BRA,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""2004-03"",100.8658,"
"BRA,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""2004-04"",100.8272,"
"BRA,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""2004-05"",100.8177,"
"BRA,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""2004-06"",100.836,"
"BRA,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""2004-07"",100.8574,"
"BRA,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""2004-08"",100.8572,"
"BRA,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""2004-09"",100.8384,"
"BRA,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""2004-10"",100.79,"
"BRA,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""2004-11"",100.6921,"
"BRA,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""2004-12"",100.5243,"
"BRA,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""2005-01"",100.2738,"
"BRA,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""2005-02"",99.96897,"
"BRA,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""2005-03"",99.63966,"
"BRA,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""2005-04"",99.30774,"
"BRA,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""2005-05"",98.98501,"
"BRA,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""2005-06"",98.69209,"
"BRA,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""2005-07"",98.45798,"
"BRA,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""2005-08"",98.31006,"
"BRA,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""2005-09"",98.27227,"
"BRA,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""2005-10"",98.34075,"
"BRA,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""2005-11"",98.51131,"
"BRA,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""2005-12"",98.77279,"
"BRA,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""2006-01"",99.07169,"
"BRA,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""2006-02"",99.35872,"
"BRA,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""2006-03"",99.59923,"
"BRA,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""2006-04"",99.77178,"
"BRA,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""2006-05"",99.87303,"
"BRA,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""2006-06"",99.92724,"
"BRA,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""2006-07"",99.98145,"
"BRA,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""2006-08"",100.0628,"
"BRA,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""2006-09"",100.2003,"
"BRA,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""2006-10"",100.4012,"
"BRA,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""2006-11"",100.6541,"
"BRA,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""2006-12"",100.9349,"
"BRA,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""2007-01"",101.2274,"
"BRA,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""2007-02"",101.5385,"
"BRA,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""2007-03"",101.8609,"
"BRA,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""2007-04"",102.1882,"
"BRA,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""2007-05"",102.4817,"
"BRA,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""2007-06"",102.7279,"
"BRA,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""2007-07"",102.9252,"
"BRA,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""2007-08"",103.0743,"
"BRA,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""2007-09"",103.1944,"
"BRA,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""2007-10"",103.2743,"
"BRA,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""2007-11"",103.3024,"
"BRA,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""2007-12"",103.2859,"
"BRA,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""2008-01"",103.2437,"
"BRA,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""2008-02"",103.1978,"
"BRA,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""2008-03"",103.1283,"
"BRA,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""2008-04"",102.9968,"
"BRA,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""2008-05"",102.7328,"
"BRA,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""2008-06"",102.2482,"
"BRA,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""2008-07"",101.3735,"
"BRA,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""2008-08"",100.287,"
"BRA,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""2008-09"",99.01926,"
"BRA,""CLI"",""AMPLITUD"",""LTRENDIDX"",""M"",""2008-10"",97.69195,"
